order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00686747,12/17/2024,P0002,S072,C044312,3,14.96,0,44.88,26.51,18.37
0RD00686749,12/23/2024,P0081,S081,C041094,4,8.22,0,32.88,21.14,11.74
0RD00686761,12/29/2024,P0070,S065,C029604,1,14.54,0.2,11.63,6.96,4.67
0RD00686772,12/31/2024,P0184,S054,C015450,5,7.3,0.15,31.02,20.48,10.54
0RD00686783,12/20/2024,P0075,S076,C011504,3,8.29,0,24.87,16.09,8.78
0RD00686791,12/8/2024,P0113,S028,C030608,5,11.97,0.1,53.87,37.53,16.33
0RD00686829,12/2/2024,P0044,S018,C040866,3,4.18,0,12.54,7.57,4.97
0RD00686835,12/22/2024,P0167,S072,C007223,3,7.36,0.2,17.66,12.16,5.5
0RD00686840,12/9/2024,P0115,S051,C010810,1,8.39,0,8.39,4.32,4.07
0RD00686846,12/27/2024,P0128,S061,C034520,3,9.03,0,27.09,16.7,10.39
0RD00686857,12/18/2024,P0165,S049,C041427,5,14.15,0,70.75,40.52,30.23
0RD00686876,12/31/2024,P0115,S007,C049930,2,13.06,0,26.12,17.03,9.09
0RD00686889,12/4/2024,P0110,S098,C049453,5,5.24,0,26.2,14.26,11.94
0RD00686890,12/2/2024,P0135,S084,C038645,2,11.86,0.15,20.16,12.09,8.07
0RD00686936,12/12/2024,P0158,S051,C039315,2,11.93,0.2,19.09,12.93,6.15
0RD00686957,12/4/2024,P0196,S008,C044860,3,12.62,0,37.86,21.78,16.08
0RD00686983,12/2/2024,P0188,S045,C015386,5,6.32,0.15,26.86,17.82,9.04
0RD00687084,12/28/2024,P0035,S036,C023187,5,12.99,0.15,55.21,33.28,21.93
0RD00687146,12/23/2024,P0108,S042,C008509,1,3.14,0,3.14,1.89,1.25
0RD00687153,12/9/2024,P0055,S020,C021839,1,3.74,0,3.74,2.43,1.31
0RD00687170,12/9/2024,P0131,S089,C008827,5,9.23,0,46.15,28.83,17.32
0RD00687181,12/17/2024,P0026,S020,C019152,2,11,0.15,18.7,11.99,6.71
0RD00687202,12/4/2024,P0023,S066,C033590,1,6.13,0,6.13,3.64,2.49
0RD00687254,12/20/2024,P0031,S025,C027386,3,9.76,0.1,26.35,15.44,10.91
0RD00687262,12/24/2024,P0018,S016,C017911,4,12.29,0,49.16,31.56,17.6
0RD00687287,12/31/2024,P0145,S018,C005573,4,11.81,0,47.24,25,22.24
0RD00687318,12/25/2024,P0099,S001,C049344,3,12.88,0,38.64,21.62,17.02
0RD00687341,12/6/2024,P0151,S070,C015698,4,14.92,0.2,47.74,32.09,15.66
0RD00687374,12/23/2024,P0140,S074,C040980,4,3.98,0,15.92,8.82,7.1
0RD00687381,12/7/2024,P0159,S057,C028745,2,4.15,0.1,7.47,4.22,3.25
0RD00687382,12/4/2024,P0083,S069,C018682,4,7.35,0.15,24.99,15.05,9.94
0RD00687390,12/18/2024,P0013,S049,C003553,5,10.47,0.15,44.5,24.68,19.82
0RD00687461,12/28/2024,P0057,S067,C002278,2,9.8,0,19.6,10.77,8.83
0RD00687502,12/4/2024,P0033,S008,C041163,5,3.72,0,18.6,10.08,8.52
0RD00687508,12/11/2024,P0075,S083,C021574,5,13.18,0,65.9,45.65,20.25
0RD00687555,12/13/2024,P0070,S078,C041488,3,10.97,0,32.91,20.29,12.62
0RD00687556,12/8/2024,P0100,S065,C037904,3,13.34,0,40.02,25.99,14.03
0RD00687612,12/8/2024,P0084,S017,C038882,4,4.17,0.2,13.34,8.78,4.56
0RD00687615,12/9/2024,P0026,S004,C026200,5,14.61,0.2,58.44,33.7,24.74
0RD00687693,12/15/2024,P0026,S032,C009254,5,5.89,0,29.45,17.23,12.22
0RD00687758,12/11/2024,P0094,S049,C048756,2,12.32,0,24.64,13.27,11.37
0RD00687770,12/16/2024,P0078,S048,C016133,2,3.89,0,7.78,4.94,2.84
0RD00687785,12/10/2024,P0011,S067,C011875,3,6.01,0,18.03,10.46,7.57
0RD00687836,12/18/2024,P0180,S039,C035318,2,8.29,0,16.58,10.09,6.49
0RD00687892,12/1/2024,P0078,S059,C039348,1,4.02,0,4.02,2.44,1.58
0RD00687938,12/1/2024,P0007,S023,C034049,4,8.12,0,32.48,16.41,16.07
0RD00687975,12/28/2024,P0037,S009,C023246,3,10.43,0.1,28.16,14.35,13.82
0RD00687978,12/3/2024,P0098,S042,C012295,4,9.54,0,38.16,24.45,13.71
0RD00687988,12/1/2024,P0169,S059,C012268,1,9.03,0,9.03,5.7,3.33
0RD00688010,12/15/2024,P0131,S015,C017607,4,11.86,0,47.44,29.74,17.7
0RD00688016,12/15/2024,P0125,S084,C016053,2,3.39,0.15,5.76,3.26,2.5
0RD00688059,12/24/2024,P0145,S005,C037290,1,3.7,0,3.7,2.26,1.44
0RD00688070,12/17/2024,P0010,S042,C000262,5,12.48,0.15,53.04,27.6,25.44
0RD00688080,12/22/2024,P0142,S050,C046325,1,10.27,0,10.27,6.6,3.67
0RD00688147,12/23/2024,P0040,S041,C032838,2,11.38,0,22.76,15.05,7.71
0RD00688151,12/1/2024,P0136,S012,C018885,1,9.11,0.1,8.2,5.55,2.65
0RD00688193,12/14/2024,P0128,S018,C029576,2,10.53,0,21.06,10.99,10.07
0RD00688197,12/31/2024,P0100,S022,C003160,1,8.91,0,8.91,6.18,2.73
0RD00688245,12/26/2024,P0082,S067,C036693,5,6.99,0.15,29.71,17.48,12.23
0RD00688257,12/3/2024,P0012,S096,C000051,2,4.77,0,9.54,6.33,3.21
0RD00688266,12/18/2024,P0054,S075,C031717,3,9.15,0.1,24.71,12.51,12.2
0RD00688268,12/19/2024,P0140,S076,C040751,1,5.49,0,5.49,3.52,1.97
0RD00688280,12/25/2024,P0120,S052,C035859,5,5.27,0.1,23.71,16.43,7.29
0RD00688292,12/18/2024,P0195,S044,C045993,5,4.02,0,20.1,10.2,9.9
0RD00688378,12/29/2024,P0121,S024,C022212,1,5.94,0.2,4.75,2.51,2.25
0RD00688402,12/21/2024,P0168,S032,C032901,4,7.31,0,29.24,19.67,9.57
0RD00688427,12/19/2024,P0065,S003,C039343,2,13.01,0,26.02,14.15,11.87
0RD00688435,12/16/2024,P0023,S064,C006779,2,10.37,0,20.74,12.08,8.66
0RD00688441,12/14/2024,P0033,S068,C000812,2,12.97,0,25.94,13.11,12.83
0RD00688480,12/26/2024,P0005,S074,C036918,1,13.71,0.2,10.97,7.38,3.59
0RD00688490,12/8/2024,P0114,S041,C028461,1,8.99,0,8.99,4.5,4.49
0RD00688511,12/6/2024,P0101,S099,C039411,2,8.66,0.2,13.86,8.28,5.58
0RD00688514,12/24/2024,P0163,S077,C029819,4,4.78,0,19.12,11.9,7.22
0RD00688527,12/12/2024,P0089,S092,C023193,5,5.1,0.2,20.4,13.26,7.14
0RD00688533,12/21/2024,P0109,S098,C010211,5,13.11,0,65.55,38.02,27.53
0RD00688573,12/15/2024,P0143,S010,C027989,4,6.84,0.1,24.62,15.2,9.42
0RD00688595,12/21/2024,P0018,S052,C001102,3,4.19,0.15,10.68,5.56,5.13
0RD00688650,12/31/2024,P0008,S028,C022339,5,14.98,0,74.9,39.74,35.16
0RD00688667,12/2/2024,P0124,S088,C022544,1,10.93,0,10.93,5.54,5.39
0RD00688668,12/29/2024,P0088,S056,C037801,3,13.9,0,41.7,25.08,16.62
0RD00688689,12/22/2024,P0174,S024,C028283,3,8.3,0.2,19.92,11.48,8.44
0RD00688736,12/2/2024,P0037,S042,C027846,5,4.32,0,21.6,12.09,9.51
0RD00688769,12/28/2024,P0024,S019,C009135,3,13.45,0.2,32.28,18.32,13.96
0RD00688779,12/19/2024,P0177,S043,C048114,5,11.57,0.1,52.07,32.91,19.16
0RD00688793,12/21/2024,P0162,S040,C033506,2,13.29,0.15,22.59,11.85,10.74
0RD00688797,12/28/2024,P0102,S038,C014111,1,12.41,0,12.41,6.66,5.75
0RD00688800,12/26/2024,P0160,S083,C002283,2,8.4,0,16.8,9.25,7.55
0RD00688828,12/12/2024,P0040,S008,C033073,3,11.15,0,33.45,20.94,12.51
0RD00688877,12/27/2024,P0196,S063,C037711,3,9.47,0.1,25.57,13.32,12.25
0RD00688889,12/30/2024,P0120,S062,C045774,1,12.37,0,12.37,8.09,4.28
0RD00688905,12/14/2024,P0155,S031,C033339,2,13.63,0.15,23.17,13.2,9.97
0RD00688924,12/23/2024,P0154,S073,C049913,3,8.54,0,25.62,12.93,12.69
0RD00688957,12/8/2024,P0146,S019,C004304,5,8.91,0,44.55,29.21,15.34
0RD00688992,12/16/2024,P0155,S098,C044658,2,11.57,0,23.14,14.48,8.66
0RD00689023,12/27/2024,P0136,S020,C003817,3,5.18,0,15.54,8.47,7.07
0RD00689060,12/15/2024,P0170,S084,C024286,2,10.48,0.1,18.86,12.85,6.02
0RD00689070,12/8/2024,P0174,S090,C020623,3,13.11,0,39.33,27.41,11.92
0RD00689100,12/13/2024,P0124,S094,C036509,3,6.11,0,18.33,11.24,7.09
0RD00689103,12/26/2024,P0071,S036,C002832,3,5.09,0.1,13.74,7.92,5.82
0RD00689120,12/30/2024,P0026,S039,C005969,3,10.12,0,30.36,18.31,12.05
0RD00689132,12/16/2024,P0184,S029,C012823,2,8.82,0,17.64,11.03,6.61
0RD00689170,12/20/2024,P0062,S016,C006834,1,8.19,0,8.19,4.44,3.75
0RD00689176,12/26/2024,P0092,S074,C047644,1,9.63,0,9.63,5.89,3.74
0RD00689186,12/10/2024,P0110,S041,C010614,3,13.19,0.1,35.61,20.64,14.97
0RD00689193,12/13/2024,P0087,S082,C043392,1,13.42,0,13.42,8.3,5.12
0RD00689231,12/10/2024,P0083,S071,C020926,1,3.85,0,3.85,2.06,1.79
0RD00689273,12/27/2024,P0012,S088,C007305,5,11.2,0,56,33.8,22.2
0RD00689304,12/27/2024,P0048,S020,C015576,4,10.66,0,42.64,23.08,19.56
0RD00689341,12/19/2024,P0126,S033,C048579,2,14.97,0,29.94,17.09,12.85
0RD00689375,12/27/2024,P0109,S026,C016634,2,11.54,0,23.08,11.57,11.51
0RD00689411,12/3/2024,P0195,S036,C028637,5,7.54,0,37.7,22.59,15.11
0RD00689421,12/4/2024,P0002,S014,C023174,2,12.82,0.2,20.51,13.98,6.53
0RD00689465,12/28/2024,P0099,S019,C042287,5,9,0,45,25.35,19.65
0RD00689471,12/26/2024,P0124,S005,C005890,4,7.3,0.1,26.28,13.57,12.71
0RD00689478,12/28/2024,P0000,S013,C020759,5,11.79,0,58.95,30.1,28.85
0RD00689503,12/8/2024,P0121,S022,C037386,5,6.25,0.2,25,16.51,8.49
0RD00689549,12/2/2024,P0096,S067,C045089,3,7.74,0,23.22,12.91,10.31
0RD00689557,12/1/2024,P0148,S066,C031663,5,12.42,0,62.1,31.06,31.04
0RD00689575,12/31/2024,P0174,S069,C002516,2,9.2,0,18.4,10.95,7.45
0RD00689616,12/28/2024,P0091,S067,C043638,5,14.77,0,73.85,40.17,33.68
0RD00689629,12/30/2024,P0160,S078,C027662,1,5.14,0.15,4.37,3.03,1.33
0RD00689643,12/26/2024,P0001,S078,C031580,1,13.52,0,13.52,7.98,5.54
0RD00689665,12/27/2024,P0038,S057,C007021,3,7.6,0,22.8,12.77,10.03
0RD00689672,12/16/2024,P0151,S033,C004696,3,6.64,0,19.92,12.9,7.02
0RD00689695,12/16/2024,P0001,S016,C022663,2,14.59,0.2,23.34,14.88,8.47
0RD00689732,12/27/2024,P0043,S082,C023690,2,6.05,0,12.1,6.85,5.25
0RD00689757,12/27/2024,P0016,S031,C016423,1,7.44,0,7.44,4.65,2.79
0RD00689798,12/12/2024,P0128,S035,C008888,3,13.52,0,40.56,25.19,15.37
0RD00689822,12/8/2024,P0001,S052,C017465,5,7.12,0,35.6,20.31,15.29
0RD00689835,12/21/2024,P0093,S044,C031217,1,6.03,0.2,4.82,2.52,2.3
0RD00689849,12/6/2024,P0165,S086,C029656,1,11.11,0.2,8.89,6.12,2.76
0RD00689872,12/10/2024,P0012,S038,C019283,2,6.62,0.2,10.59,6.5,4.09
0RD00689873,12/7/2024,P0165,S047,C037634,5,11.92,0.15,50.66,35.08,15.58
0RD00689876,12/30/2024,P0192,S081,C002413,1,6.48,0,6.48,3.81,2.67
0RD00689905,12/4/2024,P0134,S085,C015664,5,6.5,0,32.5,20.08,12.42
0RD00689910,12/26/2024,P0067,S026,C038740,1,9.46,0.15,8.04,5.09,2.95
0RD00689913,12/3/2024,P0194,S011,C002433,2,12.15,0.1,21.87,13.11,8.76
0RD00689940,12/9/2024,P0201,S087,C030171,1,5.22,0,5.22,3.13,2.09
0RD00689945,12/21/2024,P0155,S023,C026060,5,4.85,0.15,20.61,11.05,9.57
0RD00690003,12/3/2024,P0128,S100,C042456,4,8.53,0,34.12,18.09,16.03
0RD00690035,12/14/2024,P0049,S020,C034541,4,11.4,0,45.6,25.87,19.73
0RD00690038,12/14/2024,P0016,S050,C013851,3,8.13,0.1,21.95,15.32,6.63
0RD00690043,12/7/2024,P0026,S004,C001264,5,14.56,0,72.8,50.8,22
0RD00690112,12/6/2024,P0022,S066,C013733,2,6.17,0,12.34,7.18,5.16
0RD00690123,12/29/2024,P0052,S037,C023551,4,6.31,0,25.24,17.41,7.83
0RD00690168,12/20/2024,P0084,S074,C036591,5,14.31,0.2,57.24,30.93,26.31
0RD00690170,12/29/2024,P0075,S081,C010556,5,4.51,0,22.55,13.53,9.02
0RD00690176,12/9/2024,P0073,S097,C032260,5,5.2,0,26,14.1,11.9
0RD00690177,12/11/2024,P0112,S007,C039174,4,13.21,0.15,44.91,27.92,17
0RD00690178,12/20/2024,P0002,S095,C006904,1,13.2,0.15,11.22,6.95,4.27
0RD00690195,12/21/2024,P0031,S044,C017618,1,10.46,0,10.46,6.83,3.63
0RD00690207,12/22/2024,P0171,S005,C017433,2,10.89,0,21.78,14.54,7.24
0RD00690208,12/20/2024,P0096,S028,C031903,4,7.55,0,30.2,19.86,10.34
0RD00690243,12/28/2024,P0185,S005,C030716,1,14.67,0,14.67,8.31,6.36
0RD00690257,12/24/2024,P0132,S020,C038287,2,4.97,0.1,8.95,5.71,3.23
0RD00690270,12/6/2024,P0085,S043,C009509,5,4.93,0.15,20.95,11.89,9.06
0RD00690305,12/16/2024,P0136,S068,C022707,4,9.83,0,39.32,25.65,13.67
0RD00690308,12/14/2024,P0009,S025,C045665,4,3.86,0,15.44,10.15,5.29
0RD00690385,12/15/2024,P0085,S030,C004857,5,4.24,0.2,16.96,9.15,7.81
0RD00690392,12/2/2024,P0146,S023,C022732,4,12.84,0.1,46.22,24.92,21.3
0RD00690404,12/19/2024,P0169,S096,C047267,3,5.89,0,17.67,11.75,5.92
0RD00690422,12/6/2024,P0118,S080,C020010,5,12.77,0,63.85,42.61,21.24
0RD00690425,12/2/2024,P0044,S053,C040484,2,8.84,0,17.68,11.72,5.96
0RD00690428,12/9/2024,P0153,S083,C013923,5,9.95,0,49.75,27.64,22.11
0RD00690456,12/26/2024,P0141,S084,C021615,4,10.18,0.15,34.61,20.01,14.6
0RD00690481,12/25/2024,P0142,S067,C039640,5,11.62,0,58.1,29.33,28.77
0RD00690488,12/6/2024,P0022,S093,C035995,1,10.79,0,10.79,6.85,3.94
0RD00690536,12/3/2024,P0131,S025,C013464,1,13.34,0.15,11.34,6.87,4.47
0RD00690568,12/11/2024,P0135,S031,C038677,1,7.32,0.1,6.59,3.71,2.88
0RD00690571,12/13/2024,P0190,S063,C015335,4,14.83,0,59.32,31.68,27.64
0RD00690587,12/7/2024,P0191,S002,C038307,1,10.08,0.2,8.06,5.46,2.61
0RD00690592,12/16/2024,P0044,S017,C016339,2,6.27,0.15,10.66,5.41,5.25
0RD00690611,12/16/2024,P0047,S035,C020228,4,3.92,0,15.68,10.29,5.39
0RD00690699,12/9/2024,P0168,S094,C024436,4,3.97,0,15.88,10.95,4.93
0RD00690777,12/23/2024,P0094,S009,C026905,5,5.61,0.15,23.84,15.71,8.14
0RD00690785,12/22/2024,P0192,S008,C029155,4,11.63,0.2,37.22,25.15,12.07
0RD00690797,12/26/2024,P0140,S004,C048938,2,8.11,0.1,14.6,10.1,4.5
0RD00690804,12/6/2024,P0118,S065,C037638,2,4.5,0.2,7.2,3.71,3.49
0RD00690826,12/10/2024,P0089,S027,C007272,3,6.2,0,18.6,9.43,9.17
0RD00690830,12/8/2024,P0105,S058,C005173,2,10.54,0.1,18.97,9.69,9.28
0RD00690850,12/14/2024,P0129,S052,C004945,2,4.8,0,9.6,5.63,3.97
0RD00690907,12/18/2024,P0117,S094,C037847,3,7.38,0,22.14,12.07,10.07
0RD00690912,12/26/2024,P0026,S043,C039836,5,9.51,0,47.55,32.52,15.03
0RD00690931,12/4/2024,P0162,S069,C040856,2,9.43,0.15,16.03,10.9,5.13
0RD00690935,12/21/2024,P0036,S033,C043535,2,14.97,0.15,25.45,16.44,9.01
0RD00690942,12/28/2024,P0093,S031,C029905,4,10.08,0.1,36.29,23.85,12.43
0RD00690998,12/23/2024,P0038,S021,C033261,2,6.32,0,12.64,8.7,3.94
0RD00691073,12/2/2024,P0070,S072,C005962,2,11.54,0,23.08,11.57,11.51
0RD00691095,12/7/2024,P0056,S067,C018659,3,3.88,0.1,10.48,7.09,3.39
0RD00691116,12/26/2024,P0117,S017,C023511,2,4.65,0,9.3,4.76,4.54
0RD00691132,12/9/2024,P0137,S005,C036668,4,13.26,0,53.04,27.55,25.49
0RD00691155,12/3/2024,P0093,S002,C040512,2,11.17,0,22.34,14.18,8.16
0RD00691187,12/18/2024,P0199,S044,C048234,4,13.14,0,52.56,35.83,16.73
0RD00691208,12/22/2024,P0179,S002,C043285,5,3.55,0,17.75,10.31,7.44
0RD00691225,12/9/2024,P0106,S013,C002140,3,5.37,0.2,12.89,7.03,5.86
0RD00691239,12/22/2024,P0119,S039,C029469,4,11.98,0,47.92,32,15.92
0RD00691266,12/27/2024,P0071,S060,C020568,2,9.7,0.15,16.49,8.7,7.79
0RD00691278,12/21/2024,P0119,S018,C025805,2,13.33,0,26.66,13.99,12.67
0RD00691283,12/10/2024,P0182,S021,C010043,4,10.26,0,41.04,23.43,17.61
0RD00691304,12/30/2024,P0181,S055,C031507,2,11.24,0,22.48,12.23,10.25
0RD00691316,12/21/2024,P0121,S034,C032560,2,3.91,0,7.82,4.74,3.08
0RD00691366,12/16/2024,P0100,S021,C003087,5,5.31,0,26.55,14.04,12.51
0RD00691399,12/5/2024,P0090,S008,C022439,2,6.95,0.15,11.81,7.45,4.37
0RD00691412,12/4/2024,P0002,S086,C019252,2,7.51,0,15.02,8.15,6.87
0RD00691423,12/7/2024,P0076,S006,C026019,3,8.76,0.15,22.34,12.75,9.59
0RD00691439,12/13/2024,P0143,S023,C047666,3,14.75,0,44.25,26.58,17.67
0RD00691490,12/7/2024,P0112,S085,C025539,3,12.54,0,37.62,23.2,14.42
0RD00691513,12/3/2024,P0186,S087,C047587,2,10.42,0.15,17.71,12.31,5.4
0RD00691526,12/13/2024,P0115,S036,C004801,1,3.3,0,3.3,1.94,1.36
0RD00691569,12/29/2024,P0087,S015,C024831,2,10.08,0,20.16,13.35,6.81
0RD00691572,12/31/2024,P0181,S005,C028669,2,4.39,0,8.78,4.8,3.98
0RD00691605,12/8/2024,P0020,S026,C031619,5,3.84,0,19.2,12.39,6.81
0RD00691629,12/10/2024,P0087,S075,C003738,4,5.66,0,22.64,13.84,8.8
0RD00691660,12/7/2024,P0149,S024,C011267,3,9.15,0,27.45,14.03,13.42
0RD00691701,12/4/2024,P0024,S030,C012407,5,13.86,0.2,55.44,33.77,21.67
0RD00691834,12/13/2024,P0190,S003,C044436,5,13.12,0.1,59.04,29.67,29.37
0RD00691886,12/8/2024,P0139,S090,C039642,5,10.93,0,54.65,30.56,24.09
0RD00691980,12/29/2024,P0068,S017,C048523,4,13.19,0,52.76,28.98,23.78
0RD00691990,12/22/2024,P0187,S002,C029137,1,9.3,0.2,7.44,4.89,2.55
0RD00691996,12/2/2024,P0030,S075,C005053,4,4.74,0,18.96,9.57,9.39
0RD00692025,12/24/2024,P0086,S046,C001091,4,13.54,0,54.16,29.41,24.75
0RD00692076,12/28/2024,P0163,S038,C042903,5,7.64,0,38.2,19.5,18.7
0RD00692103,12/13/2024,P0191,S060,C014547,3,6.22,0.1,16.79,9.97,6.82
0RD00692137,12/30/2024,P0101,S046,C027768,1,14.84,0,14.84,9.99,4.85
0RD00692145,12/1/2024,P0171,S004,C010358,3,12.79,0.15,32.61,16.56,16.05
0RD00692152,12/15/2024,P0087,S068,C029242,1,13.5,0,13.5,8.57,4.93
0RD00692165,12/12/2024,P0054,S051,C023343,3,9.18,0.1,24.79,15.36,9.43
0RD00692173,12/9/2024,P0036,S020,C007459,4,14.64,0.2,46.85,25.14,21.71
0RD00692196,12/24/2024,P0050,S030,C038965,3,8.94,0.15,22.8,13.68,9.12
0RD00692244,12/4/2024,P0025,S004,C031048,4,4.4,0,17.6,10.41,7.19
0RD00692261,12/10/2024,P0148,S096,C000178,5,9.48,0,47.4,28.4,19
0RD00692269,12/27/2024,P0124,S091,C025377,1,13.08,0,13.08,7.15,5.93
0RD00692312,12/27/2024,P0076,S078,C044772,2,10.63,0,21.26,11.12,10.14
0RD00692336,12/3/2024,P0141,S027,C015475,1,4.88,0,4.88,3.2,1.68
0RD00692349,12/6/2024,P0022,S047,C046817,5,6.34,0.15,26.95,16.42,10.53
0RD00692350,12/23/2024,P0021,S093,C028144,1,11.61,0.1,10.45,5.83,4.61
0RD00692452,12/20/2024,P0149,S042,C027022,5,7.88,0,39.4,20.05,19.35
0RD00692467,12/18/2024,P0075,S049,C038746,4,9.24,0,36.96,21.19,15.77
0RD00692474,12/6/2024,P0056,S081,C044569,3,13.67,0.2,32.81,21.52,11.29
0RD00692482,12/2/2024,P0168,S012,C030777,4,3.25,0.15,11.05,5.79,5.26
0RD00692494,12/13/2024,P0199,S086,C034572,4,9.54,0.2,30.53,20.85,9.68
0RD00692526,12/4/2024,P0001,S069,C015205,1,11.32,0.2,9.06,5.14,3.91
0RD00692542,12/14/2024,P0122,S065,C037512,2,14.87,0,29.74,16.38,13.36
0RD00692568,12/29/2024,P0073,S036,C011995,5,13.33,0.15,56.65,33.12,23.54
0RD00692583,12/28/2024,P0150,S046,C047627,5,12.67,0.1,57.02,34.54,22.47
0RD00692651,12/25/2024,P0198,S033,C047126,5,4.26,0,21.3,12.22,9.08
0RD00692660,12/19/2024,P0146,S075,C026679,3,7.79,0,23.37,12.53,10.84
0RD00692687,12/10/2024,P0138,S076,C048565,2,8.7,0,17.4,10.43,6.97
0RD00692700,12/2/2024,P0049,S091,C014618,1,3.88,0.2,3.1,1.55,1.55
0RD00692722,12/22/2024,P0156,S022,C020044,2,8.64,0,17.28,11.48,5.8
0RD00692737,12/25/2024,P0020,S016,C034377,5,11.08,0,55.4,38.5,16.9
0RD00692778,12/4/2024,P0070,S022,C043085,5,10.3,0,51.5,25.82,25.68
0RD00692903,12/5/2024,P0011,S002,C004962,2,4.75,0.15,8.07,4.3,3.78
0RD00692916,12/16/2024,P0017,S008,C023382,3,14.59,0.1,39.39,21.95,17.44
0RD00692921,12/26/2024,P0064,S004,C048709,1,8.01,0,8.01,4.71,3.3
0RD00693002,12/24/2024,P0158,S005,C029071,1,4.12,0,4.12,2.79,1.33
0RD00693003,12/9/2024,P0057,S079,C049540,5,8.94,0.1,40.23,26.68,13.55
0RD00693049,12/18/2024,P0176,S032,C018499,1,12.86,0.1,11.57,7.17,4.41
0RD00693053,12/31/2024,P0201,S051,C016336,4,3.52,0.15,11.97,7.81,4.16
0RD00693064,12/2/2024,P0090,S073,C020804,5,11.34,0,56.7,38.18,18.52
0RD00693070,12/28/2024,P0199,S072,C002466,3,13.65,0.1,36.86,18.77,18.09
0RD00693085,12/1/2024,P0185,S038,C011161,5,8.49,0,42.45,28.51,13.94
0RD00693086,12/26/2024,P0146,S036,C008484,4,13.07,0,52.28,32.97,19.31
0RD00693099,12/12/2024,P0198,S074,C024751,2,8.23,0.2,13.17,7.39,5.78
0RD00693191,12/26/2024,P0164,S005,C038419,5,3.2,0,16,8.53,7.47
0RD00693223,12/23/2024,P0107,S006,C024919,2,12.62,0,25.24,12.87,12.37
0RD00693238,12/19/2024,P0178,S067,C037050,3,5.38,0,16.14,10.25,5.89
0RD00693240,12/21/2024,P0161,S015,C038340,4,13.49,0,53.96,31.88,22.08
0RD00693260,12/30/2024,P0168,S030,C000124,3,11.43,0,34.29,23.69,10.6
0RD00693275,12/18/2024,P0130,S095,C027544,3,9.05,0.1,24.44,15.23,9.21
0RD00693277,12/4/2024,P0154,S019,C003281,4,3.06,0.15,10.4,6.16,4.25
0RD00693284,12/23/2024,P0153,S051,C048281,3,7.09,0,21.27,11.55,9.72
0RD00693333,12/8/2024,P0036,S006,C027472,4,6.78,0.2,21.7,12.16,9.54
0RD00693336,12/12/2024,P0058,S023,C008165,4,11.52,0.1,41.47,27.76,13.71
0RD00693350,12/9/2024,P0130,S080,C007419,1,13.57,0.15,11.53,7.24,4.3
0RD00693376,12/9/2024,P0134,S056,C021621,4,11.91,0,47.64,28.16,19.48
0RD00693387,12/5/2024,P0176,S053,C032832,5,5.72,0,28.6,18.27,10.33
0RD00693392,12/27/2024,P0016,S096,C028819,2,12.27,0,24.54,16.48,8.06
0RD00693423,12/6/2024,P0134,S033,C039856,2,8.5,0.2,13.6,9.03,4.57
0RD00693464,12/2/2024,P0190,S086,C039925,3,12.52,0,37.56,22.82,14.74
0RD00693488,12/5/2024,P0103,S051,C023920,5,6.69,0,33.45,19.35,14.1
0RD00693509,12/15/2024,P0132,S092,C017523,3,11.15,0.15,28.43,19.66,8.77
0RD00693526,12/21/2024,P0175,S100,C011048,3,7.5,0.2,18,10.09,7.91
0RD00693530,12/8/2024,P0150,S045,C041514,4,10.12,0,40.48,26.83,13.65
0RD00693563,12/16/2024,P0001,S091,C023818,5,8.43,0,42.15,27.47,14.68
0RD00693584,12/31/2024,P0009,S067,C042101,1,8.02,0.15,6.82,4.29,2.53
0RD00693603,12/29/2024,P0156,S081,C049589,2,8.55,0.1,15.39,10.26,5.13
0RD00693621,12/8/2024,P0056,S016,C029140,1,5.4,0,5.4,2.96,2.44
0RD00693634,12/27/2024,P0131,S034,C008683,3,10.95,0,32.85,17.01,15.84
0RD00693646,12/10/2024,P0041,S039,C015473,4,4.03,0,16.12,8.66,7.46
0RD00693649,12/5/2024,P0062,S068,C040174,2,4.28,0,8.56,4.92,3.64
0RD00693653,12/12/2024,P0184,S012,C013964,4,3.98,0.2,12.74,8.06,4.68
0RD00693659,12/7/2024,P0039,S006,C016634,1,11.38,0,11.38,7.81,3.57
0RD00693684,12/22/2024,P0068,S004,C003084,5,10.57,0.15,44.92,26.89,18.03
0RD00693686,12/28/2024,P0031,S072,C042088,1,6.83,0,6.83,4.56,2.27
0RD00693690,12/22/2024,P0146,S026,C037998,5,10.67,0,53.35,28.93,24.42
0RD00693699,12/23/2024,P0142,S084,C036015,3,3.21,0,9.63,6.7,2.93
0RD00693722,12/9/2024,P0047,S020,C037757,3,9.69,0,29.07,16.43,12.64
0RD00693742,12/26/2024,P0180,S046,C048680,3,7.47,0,22.41,12.78,9.63
0RD00693783,12/26/2024,P0100,S073,C042766,1,5.42,0,5.42,3.29,2.13
0RD00693802,12/21/2024,P0116,S098,C007716,1,14.16,0.1,12.74,7.57,5.17
0RD00693805,12/21/2024,P0044,S040,C032770,2,5.61,0,11.22,6.71,4.51
0RD00693816,12/9/2024,P0066,S078,C016916,1,11.14,0,11.14,5.98,5.16
0RD00693832,12/12/2024,P0015,S030,C034585,3,14.41,0,43.23,30.22,13.01
0RD00693833,12/30/2024,P0173,S049,C004928,5,11.14,0,55.7,34.62,21.08
